Average: 0.12591069457917475
ID	Reference	Hypothesis	s+wms
135	It's the worst terror attack on American soil since 9/11, and the deadliest mass shooting in U.S. history.'	A shooting at a gay nightclub in Orlando killed at least 50 people on Sunday, June 12. Orlando police said they shot and killed the gunman.	0.006739164799549568
136	It's the worst terror attack on American soil since 9/11, and the deadliest mass shooting in U.S. history.'	Approximately 20 people have died after an attacker opened fire inside a gay nightclub in the Florida city of Orlando, police say.	0.005888594300594635
137	It's the worst terror attack on American soil since 9/11, and the deadliest mass shooting in U.S. history.'	Officials say at least 49 people were killed and dozens were injured in the shooting.	0.00958831945919152
138	It's the worst terror attack on American soil since 9/11, and the deadliest mass shooting in U.S. history.'	A terrorist opened fire inside a popular Orlando gay club near closing time early Sunday.	0.007226587223142409
139	It's the worst terror attack on American soil since 9/11, and the deadliest mass shooting in U.S. history.'	At least 42 people were taken to hospitals with injuries, police said. The shooter was killed in an exchange of gunfire with police.	0.005470269313048723
140	It's the worst terror attack on American soil since 9/11, and the deadliest mass shooting in U.S. history.'	Police in the US city of Orlando are telling people to stay away from a gay nightclub where a shooting has broken out and people are injured.'	0.007361171286351208
141	It's the worst terror attack on American soil since 9/11, and the deadliest mass shooting in U.S. history.'	Unconfirmed reports have emerged of a shooting at a nightclub in Orlando, Florida.'	0.005085940695616581
142	It's the worst terror attack on American soil since 9/11, and the deadliest mass shooting in U.S. history.'	At least 50 people are dead and dozens injured after a gunman opened fire at a gay nightclub in Orlando. What exactly happened?'	0.006886381622512544
143	It's the worst terror attack on American soil since 9/11, and the deadliest mass shooting in U.S. history.'	For three harrowing hours, as Omar Mateen carried out his rampage inside the Pulse nightclub in Orlando, clubgoers hid in bathrooms, in air-conditioning vents, under tables.'	0.0034314765369823476
144	It's the worst terror attack on American soil since 9/11, and the deadliest mass shooting in U.S. history.'	It's the worst terror attack on American soil since 9/11, and the deadliest mass shooting in U.S. history.'	0.9986199532197577
145	It's the worst terror attack on American soil since 9/11, and the deadliest mass shooting in U.S. history.'	The gun massacre Sunday at an Orlando nightclub is the worst in the history of the U.S., where mass shootings are frighteningly common.'	0.019401572282045643
146	The gun massacre Sunday at an Orlando nightclub is the worst in the history of the U.S., where mass shootings are frighteningly common.'	A shooting at a gay nightclub in Orlando killed at least 50 people on Sunday, June 12. Orlando police said they shot and killed the gunman.	0.02373306695796187
147	The gun massacre Sunday at an Orlando nightclub is the worst in the history of the U.S., where mass shootings are frighteningly common.'	Approximately 20 people have died after an attacker opened fire inside a gay nightclub in the Florida city of Orlando, police say.	0.014756549397141182
148	The gun massacre Sunday at an Orlando nightclub is the worst in the history of the U.S., where mass shootings are frighteningly common.'	Officials say at least 49 people were killed and dozens were injured in the shooting.	0.005883393558806653
149	The gun massacre Sunday at an Orlando nightclub is the worst in the history of the U.S., where mass shootings are frighteningly common.'	A terrorist opened fire inside a popular Orlando gay club near closing time early Sunday.	0.017031788017360393
150	The gun massacre Sunday at an Orlando nightclub is the worst in the history of the U.S., where mass shootings are frighteningly common.'	At least 42 people were taken to hospitals with injuries, police said. The shooter was killed in an exchange of gunfire with police.	0.004923035836478027
151	The gun massacre Sunday at an Orlando nightclub is the worst in the history of the U.S., where mass shootings are frighteningly common.'	Police in the US city of Orlando are telling people to stay away from a gay nightclub where a shooting has broken out and people are injured.'	0.014632381443518692
152	The gun massacre Sunday at an Orlando nightclub is the worst in the history of the U.S., where mass shootings are frighteningly common.'	Unconfirmed reports have emerged of a shooting at a nightclub in Orlando, Florida.'	0.013509169312619345
153	The gun massacre Sunday at an Orlando nightclub is the worst in the history of the U.S., where mass shootings are frighteningly common.'	At least 50 people are dead and dozens injured after a gunman opened fire at a gay nightclub in Orlando. What exactly happened?'	0.022159789887862085
154	The gun massacre Sunday at an Orlando nightclub is the worst in the history of the U.S., where mass shootings are frighteningly common.'	For three harrowing hours, as Omar Mateen carried out his rampage inside the Pulse nightclub in Orlando, clubgoers hid in bathrooms, in air-conditioning vents, under tables.'	0.008834694465423173
155	The gun massacre Sunday at an Orlando nightclub is the worst in the history of the U.S., where mass shootings are frighteningly common.'	It's the worst terror attack on American soil since 9/11, and the deadliest mass shooting in U.S. history.'	0.019401572282045643
156	The gun massacre Sunday at an Orlando nightclub is the worst in the history of the U.S., where mass shootings are frighteningly common.'	The gun massacre Sunday at an Orlando nightclub is the worst in the history of the U.S., where mass shootings are frighteningly common.'	1.0
157	Nelson Mandela, who rose from militant antiapartheid activist to become the unifying president of a democratic South Africa and a global symbol of racial reconciliation, died at his Johannesburg home on Thursday. He was 95.	Nelson Mandela, who rose from militant antiapartheid activist to become the unifying president of a democratic South Africa and a global symbol of racial reconciliation, died at his Johannesburg home on Thursday. He was 95.	0.998619953103503
158	Nelson Mandela, who rose from militant antiapartheid activist to become the unifying president of a democratic South Africa and a global symbol of racial reconciliation, died at his Johannesburg home on Thursday. He was 95.	He was the country’s most potent symbol of unity, using the power of forgiveness and reconciliation.	0.00648643898378529
159	Nelson Mandela, who rose from militant antiapartheid activist to become the unifying president of a democratic South Africa and a global symbol of racial reconciliation, died at his Johannesburg home on Thursday. He was 95.	The South African leader, who passionately fought apartheid, dies at age 95	0.010825350778532195
160	Nelson Mandela, who rose from militant antiapartheid activist to become the unifying president of a democratic South Africa and a global symbol of racial reconciliation, died at his Johannesburg home on Thursday. He was 95.	Nelson Mandela, the anti-apartheid crusader and former South African president, died Dec. 5 at 95. We’re bringing you live updates here.	0.022691260626535113
161	Nelson Mandela, who rose from militant antiapartheid activist to become the unifying president of a democratic South Africa and a global symbol of racial reconciliation, died at his Johannesburg home on Thursday. He was 95.	In a symbol befitting a nation in mourning, a dark gray cloud swept over Johannesburg on Friday as news spread that Nelson Mandela is dead.	0.021195093812629125
162	Nelson Mandela, who rose from militant antiapartheid activist to become the unifying president of a democratic South Africa and a global symbol of racial reconciliation, died at his Johannesburg home on Thursday. He was 95.	The people of South Africa reacted Friday with deep sadness at the loss of a man considered by many to be the father of the nation, while mourners said it was also a time to celebrate the achievements of the anti-apartheid leader who emerged from prison to become South Africa's first black president.	0.02023656296119626
163	Nelson Mandela, who rose from militant antiapartheid activist to become the unifying president of a democratic South Africa and a global symbol of racial reconciliation, died at his Johannesburg home on Thursday. He was 95.	When Nelson Mandela died on Thursday, people around the globe gathered to memorialize the man widely recognized as a beacon of courage, hope and freedom.	0.0198132077122187
164	Nelson Mandela, who rose from militant antiapartheid activist to become the unifying president of a democratic South Africa and a global symbol of racial reconciliation, died at his Johannesburg home on Thursday. He was 95.	Mandela transformed his nation from oppressive regime to one of the most inclusive democracies on the planet.	0.011971143274862118
165	Nelson Mandela, who rose from militant antiapartheid activist to become the unifying president of a democratic South Africa and a global symbol of racial reconciliation, died at his Johannesburg home on Thursday. He was 95.	In an extraordinary life that spanned the rural hills where he was groomed for tribal leadership, anti-apartheid activism, guerrilla warfare, 27 years of political imprisonment and, ultimately, the South African presidency, Mandela held a unique cachet that engendered respect and awe in capitals around the globe.'	0.01457764279754098
166	He was the country’s most potent symbol of unity, using the power of forgiveness and reconciliation.	Nelson Mandela, who rose from militant antiapartheid activist to become the unifying president of a democratic South Africa and a global symbol of racial reconciliation, died at his Johannesburg home on Thursday. He was 95.	0.00648643898378529
167	He was the country’s most potent symbol of unity, using the power of forgiveness and reconciliation.	He was the country’s most potent symbol of unity, using the power of forgiveness and reconciliation.	0.9983099298219678
168	He was the country’s most potent symbol of unity, using the power of forgiveness and reconciliation.	The South African leader, who passionately fought apartheid, dies at age 95	0.0037592021214610076
169	He was the country’s most potent symbol of unity, using the power of forgiveness and reconciliation.	Nelson Mandela, the anti-apartheid crusader and former South African president, died Dec. 5 at 95. We’re bringing you live updates here.	0.003058117904924503
170	He was the country’s most potent symbol of unity, using the power of forgiveness and reconciliation.	In a symbol befitting a nation in mourning, a dark gray cloud swept over Johannesburg on Friday as news spread that Nelson Mandela is dead.	0.006290671614781382
171	He was the country’s most potent symbol of unity, using the power of forgiveness and reconciliation.	The people of South Africa reacted Friday with deep sadness at the loss of a man considered by many to be the father of the nation, while mourners said it was also a time to celebrate the achievements of the anti-apartheid leader who emerged from prison to become South Africa's first black president.	0.006234548498435956
172	He was the country’s most potent symbol of unity, using the power of forgiveness and reconciliation.	When Nelson Mandela died on Thursday, people around the globe gathered to memorialize the man widely recognized as a beacon of courage, hope and freedom.	0.0057129949523258075
173	He was the country’s most potent symbol of unity, using the power of forgiveness and reconciliation.	Mandela transformed his nation from oppressive regime to one of the most inclusive democracies on the planet.	0.007063409206349403
174	He was the country’s most potent symbol of unity, using the power of forgiveness and reconciliation.	In an extraordinary life that spanned the rural hills where he was groomed for tribal leadership, anti-apartheid activism, guerrilla warfare, 27 years of political imprisonment and, ultimately, the South African presidency, Mandela held a unique cachet that engendered respect and awe in capitals around the globe.'	0.006747599042023347
175	The South African leader, who passionately fought apartheid, dies at age 95	Nelson Mandela, who rose from militant antiapartheid activist to become the unifying president of a democratic South Africa and a global symbol of racial reconciliation, died at his Johannesburg home on Thursday. He was 95.	0.010825350778532195
176	The South African leader, who passionately fought apartheid, dies at age 95	He was the country’s most potent symbol of unity, using the power of forgiveness and reconciliation.	0.0037592021214610076
177	The South African leader, who passionately fought apartheid, dies at age 95	The South African leader, who passionately fought apartheid, dies at age 95	1.0
178	The South African leader, who passionately fought apartheid, dies at age 95	Nelson Mandela, the anti-apartheid crusader and former South African president, died Dec. 5 at 95. We’re bringing you live updates here.	0.016180729708572296
179	The South African leader, who passionately fought apartheid, dies at age 95	In a symbol befitting a nation in mourning, a dark gray cloud swept over Johannesburg on Friday as news spread that Nelson Mandela is dead.	0.0067551257657254855
180	The South African leader, who passionately fought apartheid, dies at age 95	The people of South Africa reacted Friday with deep sadness at the loss of a man considered by many to be the father of the nation, while mourners said it was also a time to celebrate the achievements of the anti-apartheid leader who emerged from prison to become South Africa's first black president.	0.019302990978643218
181	The South African leader, who passionately fought apartheid, dies at age 95	When Nelson Mandela died on Thursday, people around the globe gathered to memorialize the man widely recognized as a beacon of courage, hope and freedom.	0.00843595104860135
182	The South African leader, who passionately fought apartheid, dies at age 95	Mandela transformed his nation from oppressive regime to one of the most inclusive democracies on the planet.	0.006456023064112781
183	The South African leader, who passionately fought apartheid, dies at age 95	In an extraordinary life that spanned the rural hills where he was groomed for tribal leadership, anti-apartheid activism, guerrilla warfare, 27 years of political imprisonment and, ultimately, the South African presidency, Mandela held a unique cachet that engendered respect and awe in capitals around the globe.'	0.014320130825557463
184	Nelson Mandela, the anti-apartheid crusader and former South African president, died Dec. 5 at 95. We’re bringing you live updates here.	Nelson Mandela, who rose from militant antiapartheid activist to become the unifying president of a democratic South Africa and a global symbol of racial reconciliation, died at his Johannesburg home on Thursday. He was 95.	0.022691260626535113
185	Nelson Mandela, the anti-apartheid crusader and former South African president, died Dec. 5 at 95. We’re bringing you live updates here.	He was the country’s most potent symbol of unity, using the power of forgiveness and reconciliation.	0.003058117904924503
186	Nelson Mandela, the anti-apartheid crusader and former South African president, died Dec. 5 at 95. We’re bringing you live updates here.	The South African leader, who passionately fought apartheid, dies at age 95	0.016180729708572296
187	Nelson Mandela, the anti-apartheid crusader and former South African president, died Dec. 5 at 95. We’re bringing you live updates here.	Nelson Mandela, the anti-apartheid crusader and former South African president, died Dec. 5 at 95. We’re bringing you live updates here.	0.9986996922215194
188	Nelson Mandela, the anti-apartheid crusader and former South African president, died Dec. 5 at 95. We’re bringing you live updates here.	In a symbol befitting a nation in mourning, a dark gray cloud swept over Johannesburg on Friday as news spread that Nelson Mandela is dead.	0.01201738957372564
189	Nelson Mandela, the anti-apartheid crusader and former South African president, died Dec. 5 at 95. We’re bringing you live updates here.	The people of South Africa reacted Friday with deep sadness at the loss of a man considered by many to be the father of the nation, while mourners said it was also a time to celebrate the achievements of the anti-apartheid leader who emerged from prison to become South Africa's first black president.	0.01750832574336977
190	Nelson Mandela, the anti-apartheid crusader and former South African president, died Dec. 5 at 95. We’re bringing you live updates here.	When Nelson Mandela died on Thursday, people around the globe gathered to memorialize the man widely recognized as a beacon of courage, hope and freedom.	0.0157302869439366
191	Nelson Mandela, the anti-apartheid crusader and former South African president, died Dec. 5 at 95. We’re bringing you live updates here.	Mandela transformed his nation from oppressive regime to one of the most inclusive democracies on the planet.	0.008042159385875129
192	Nelson Mandela, the anti-apartheid crusader and former South African president, died Dec. 5 at 95. We’re bringing you live updates here.	In an extraordinary life that spanned the rural hills where he was groomed for tribal leadership, anti-apartheid activism, guerrilla warfare, 27 years of political imprisonment and, ultimately, the South African presidency, Mandela held a unique cachet that engendered respect and awe in capitals around the globe.'	0.01349129905589816
193	In a symbol befitting a nation in mourning, a dark gray cloud swept over Johannesburg on Friday as news spread that Nelson Mandela is dead.	Nelson Mandela, who rose from militant antiapartheid activist to become the unifying president of a democratic South Africa and a global symbol of racial reconciliation, died at his Johannesburg home on Thursday. He was 95.	0.021195093812629125
194	In a symbol befitting a nation in mourning, a dark gray cloud swept over Johannesburg on Friday as news spread that Nelson Mandela is dead.	He was the country’s most potent symbol of unity, using the power of forgiveness and reconciliation.	0.006290671614781382
195	In a symbol befitting a nation in mourning, a dark gray cloud swept over Johannesburg on Friday as news spread that Nelson Mandela is dead.	The South African leader, who passionately fought apartheid, dies at age 95	0.0067551257657254855
196	In a symbol befitting a nation in mourning, a dark gray cloud swept over Johannesburg on Friday as news spread that Nelson Mandela is dead.	Nelson Mandela, the anti-apartheid crusader and former South African president, died Dec. 5 at 95. We’re bringing you live updates here.	0.01201738957372564
197	In a symbol befitting a nation in mourning, a dark gray cloud swept over Johannesburg on Friday as news spread that Nelson Mandela is dead.	In a symbol befitting a nation in mourning, a dark gray cloud swept over Johannesburg on Friday as news spread that Nelson Mandela is dead.	1.0
198	In a symbol befitting a nation in mourning, a dark gray cloud swept over Johannesburg on Friday as news spread that Nelson Mandela is dead.	The people of South Africa reacted Friday with deep sadness at the loss of a man considered by many to be the father of the nation, while mourners said it was also a time to celebrate the achievements of the anti-apartheid leader who emerged from prison to become South Africa's first black president.	0.018315704390680296
199	In a symbol befitting a nation in mourning, a dark gray cloud swept over Johannesburg on Friday as news spread that Nelson Mandela is dead.	When Nelson Mandela died on Thursday, people around the globe gathered to memorialize the man widely recognized as a beacon of courage, hope and freedom.	0.02272565109610105
200	In a symbol befitting a nation in mourning, a dark gray cloud swept over Johannesburg on Friday as news spread that Nelson Mandela is dead.	Mandela transformed his nation from oppressive regime to one of the most inclusive democracies on the planet.	0.01115740139791891
201	In a symbol befitting a nation in mourning, a dark gray cloud swept over Johannesburg on Friday as news spread that Nelson Mandela is dead.	In an extraordinary life that spanned the rural hills where he was groomed for tribal leadership, anti-apartheid activism, guerrilla warfare, 27 years of political imprisonment and, ultimately, the South African presidency, Mandela held a unique cachet that engendered respect and awe in capitals around the globe.'	0.009630966248385095
202	The people of South Africa reacted Friday with deep sadness at the loss of a man considered by many to be the father of the nation, while mourners said it was also a time to celebrate the achievements of the anti-apartheid leader who emerged from prison to become South Africa's first black president.	Nelson Mandela, who rose from militant antiapartheid activist to become the unifying president of a democratic South Africa and a global symbol of racial reconciliation, died at his Johannesburg home on Thursday. He was 95.	0.02023656296119626
203	The people of South Africa reacted Friday with deep sadness at the loss of a man considered by many to be the father of the nation, while mourners said it was also a time to celebrate the achievements of the anti-apartheid leader who emerged from prison to become South Africa's first black president.	He was the country’s most potent symbol of unity, using the power of forgiveness and reconciliation.	0.006234548498435956
204	The people of South Africa reacted Friday with deep sadness at the loss of a man considered by many to be the father of the nation, while mourners said it was also a time to celebrate the achievements of the anti-apartheid leader who emerged from prison to become South Africa's first black president.	The South African leader, who passionately fought apartheid, dies at age 95	0.019302990978643218
205	The people of South Africa reacted Friday with deep sadness at the loss of a man considered by many to be the father of the nation, while mourners said it was also a time to celebrate the achievements of the anti-apartheid leader who emerged from prison to become South Africa's first black president.	Nelson Mandela, the anti-apartheid crusader and former South African president, died Dec. 5 at 95. We’re bringing you live updates here.	0.01750832574336977
206	The people of South Africa reacted Friday with deep sadness at the loss of a man considered by many to be the father of the nation, while mourners said it was also a time to celebrate the achievements of the anti-apartheid leader who emerged from prison to become South Africa's first black president.	In a symbol befitting a nation in mourning, a dark gray cloud swept over Johannesburg on Friday as news spread that Nelson Mandela is dead.	0.018315704390680296
207	The people of South Africa reacted Friday with deep sadness at the loss of a man considered by many to be the father of the nation, while mourners said it was also a time to celebrate the achievements of the anti-apartheid leader who emerged from prison to become South Africa's first black president.	The people of South Africa reacted Friday with deep sadness at the loss of a man considered by many to be the father of the nation, while mourners said it was also a time to celebrate the achievements of the anti-apartheid leader who emerged from prison to become South Africa's first black president.	1.0
208	The people of South Africa reacted Friday with deep sadness at the loss of a man considered by many to be the father of the nation, while mourners said it was also a time to celebrate the achievements of the anti-apartheid leader who emerged from prison to become South Africa's first black president.	When Nelson Mandela died on Thursday, people around the globe gathered to memorialize the man widely recognized as a beacon of courage, hope and freedom.	0.02050570174531242
209	The people of South Africa reacted Friday with deep sadness at the loss of a man considered by many to be the father of the nation, while mourners said it was also a time to celebrate the achievements of the anti-apartheid leader who emerged from prison to become South Africa's first black president.	Mandela transformed his nation from oppressive regime to one of the most inclusive democracies on the planet.	0.00987960381787586
210	The people of South Africa reacted Friday with deep sadness at the loss of a man considered by many to be the father of the nation, while mourners said it was also a time to celebrate the achievements of the anti-apartheid leader who emerged from prison to become South Africa's first black president.	In an extraordinary life that spanned the rural hills where he was groomed for tribal leadership, anti-apartheid activism, guerrilla warfare, 27 years of political imprisonment and, ultimately, the South African presidency, Mandela held a unique cachet that engendered respect and awe in capitals around the globe.'	0.02346749860790811
211	When Nelson Mandela died on Thursday, people around the globe gathered to memorialize the man widely recognized as a beacon of courage, hope and freedom.	Nelson Mandela, who rose from militant antiapartheid activist to become the unifying president of a democratic South Africa and a global symbol of racial reconciliation, died at his Johannesburg home on Thursday. He was 95.	0.0198132077122187
212	When Nelson Mandela died on Thursday, people around the globe gathered to memorialize the man widely recognized as a beacon of courage, hope and freedom.	He was the country’s most potent symbol of unity, using the power of forgiveness and reconciliation.	0.0057129949523258075
213	When Nelson Mandela died on Thursday, people around the globe gathered to memorialize the man widely recognized as a beacon of courage, hope and freedom.	The South African leader, who passionately fought apartheid, dies at age 95	0.00843595104860135
214	When Nelson Mandela died on Thursday, people around the globe gathered to memorialize the man widely recognized as a beacon of courage, hope and freedom.	Nelson Mandela, the anti-apartheid crusader and former South African president, died Dec. 5 at 95. We’re bringing you live updates here.	0.0157302869439366
215	When Nelson Mandela died on Thursday, people around the globe gathered to memorialize the man widely recognized as a beacon of courage, hope and freedom.	In a symbol befitting a nation in mourning, a dark gray cloud swept over Johannesburg on Friday as news spread that Nelson Mandela is dead.	0.02272565109610105
216	When Nelson Mandela died on Thursday, people around the globe gathered to memorialize the man widely recognized as a beacon of courage, hope and freedom.	The people of South Africa reacted Friday with deep sadness at the loss of a man considered by many to be the father of the nation, while mourners said it was also a time to celebrate the achievements of the anti-apartheid leader who emerged from prison to become South Africa's first black president.	0.02050570174531242
217	When Nelson Mandela died on Thursday, people around the globe gathered to memorialize the man widely recognized as a beacon of courage, hope and freedom.	When Nelson Mandela died on Thursday, people around the globe gathered to memorialize the man widely recognized as a beacon of courage, hope and freedom.	1.0
218	When Nelson Mandela died on Thursday, people around the globe gathered to memorialize the man widely recognized as a beacon of courage, hope and freedom.	Mandela transformed his nation from oppressive regime to one of the most inclusive democracies on the planet.	0.011341981821199497
219	When Nelson Mandela died on Thursday, people around the globe gathered to memorialize the man widely recognized as a beacon of courage, hope and freedom.	In an extraordinary life that spanned the rural hills where he was groomed for tribal leadership, anti-apartheid activism, guerrilla warfare, 27 years of political imprisonment and, ultimately, the South African presidency, Mandela held a unique cachet that engendered respect and awe in capitals around the globe.'	0.014816205239344503
220	Mandela transformed his nation from oppressive regime to one of the most inclusive democracies on the planet.	Nelson Mandela, who rose from militant antiapartheid activist to become the unifying president of a democratic South Africa and a global symbol of racial reconciliation, died at his Johannesburg home on Thursday. He was 95.	0.011971143274862118
221	Mandela transformed his nation from oppressive regime to one of the most inclusive democracies on the planet.	He was the country’s most potent symbol of unity, using the power of forgiveness and reconciliation.	0.007063409206349403
222	Mandela transformed his nation from oppressive regime to one of the most inclusive democracies on the planet.	The South African leader, who passionately fought apartheid, dies at age 95	0.006456023064112781
223	Mandela transformed his nation from oppressive regime to one of the most inclusive democracies on the planet.	Nelson Mandela, the anti-apartheid crusader and former South African president, died Dec. 5 at 95. We’re bringing you live updates here.	0.008042159385875129
224	Mandela transformed his nation from oppressive regime to one of the most inclusive democracies on the planet.	In a symbol befitting a nation in mourning, a dark gray cloud swept over Johannesburg on Friday as news spread that Nelson Mandela is dead.	0.01115740139791891
225	Mandela transformed his nation from oppressive regime to one of the most inclusive democracies on the planet.	The people of South Africa reacted Friday with deep sadness at the loss of a man considered by many to be the father of the nation, while mourners said it was also a time to celebrate the achievements of the anti-apartheid leader who emerged from prison to become South Africa's first black president.	0.00987960381787586
226	Mandela transformed his nation from oppressive regime to one of the most inclusive democracies on the planet.	When Nelson Mandela died on Thursday, people around the globe gathered to memorialize the man widely recognized as a beacon of courage, hope and freedom.	0.011341981821199497
227	Mandela transformed his nation from oppressive regime to one of the most inclusive democracies on the planet.	Mandela transformed his nation from oppressive regime to one of the most inclusive democracies on the planet.	1.0
228	Mandela transformed his nation from oppressive regime to one of the most inclusive democracies on the planet.	In an extraordinary life that spanned the rural hills where he was groomed for tribal leadership, anti-apartheid activism, guerrilla warfare, 27 years of political imprisonment and, ultimately, the South African presidency, Mandela held a unique cachet that engendered respect and awe in capitals around the globe.'	0.012118615899449545
229	In an extraordinary life that spanned the rural hills where he was groomed for tribal leadership, anti-apartheid activism, guerrilla warfare, 27 years of political imprisonment and, ultimately, the South African presidency, Mandela held a unique cachet that engendered respect and awe in capitals around the globe.'	Nelson Mandela, who rose from militant antiapartheid activist to become the unifying president of a democratic South Africa and a global symbol of racial reconciliation, died at his Johannesburg home on Thursday. He was 95.	0.01457764279754098
230	In an extraordinary life that spanned the rural hills where he was groomed for tribal leadership, anti-apartheid activism, guerrilla warfare, 27 years of political imprisonment and, ultimately, the South African presidency, Mandela held a unique cachet that engendered respect and awe in capitals around the globe.'	He was the country’s most potent symbol of unity, using the power of forgiveness and reconciliation.	0.006747599042023347
231	In an extraordinary life that spanned the rural hills where he was groomed for tribal leadership, anti-apartheid activism, guerrilla warfare, 27 years of political imprisonment and, ultimately, the South African presidency, Mandela held a unique cachet that engendered respect and awe in capitals around the globe.'	The South African leader, who passionately fought apartheid, dies at age 95	0.014320130825557463
232	In an extraordinary life that spanned the rural hills where he was groomed for tribal leadership, anti-apartheid activism, guerrilla warfare, 27 years of political imprisonment and, ultimately, the South African presidency, Mandela held a unique cachet that engendered respect and awe in capitals around the globe.'	Nelson Mandela, the anti-apartheid crusader and former South African president, died Dec. 5 at 95. We’re bringing you live updates here.	0.01349129905589816
233	In an extraordinary life that spanned the rural hills where he was groomed for tribal leadership, anti-apartheid activism, guerrilla warfare, 27 years of political imprisonment and, ultimately, the South African presidency, Mandela held a unique cachet that engendered respect and awe in capitals around the globe.'	In a symbol befitting a nation in mourning, a dark gray cloud swept over Johannesburg on Friday as news spread that Nelson Mandela is dead.	0.009630966248385095
234	In an extraordinary life that spanned the rural hills where he was groomed for tribal leadership, anti-apartheid activism, guerrilla warfare, 27 years of political imprisonment and, ultimately, the South African presidency, Mandela held a unique cachet that engendered respect and awe in capitals around the globe.'	The people of South Africa reacted Friday with deep sadness at the loss of a man considered by many to be the father of the nation, while mourners said it was also a time to celebrate the achievements of the anti-apartheid leader who emerged from prison to become South Africa's first black president.	0.02346749860790811
235	In an extraordinary life that spanned the rural hills where he was groomed for tribal leadership, anti-apartheid activism, guerrilla warfare, 27 years of political imprisonment and, ultimately, the South African presidency, Mandela held a unique cachet that engendered respect and awe in capitals around the globe.'	When Nelson Mandela died on Thursday, people around the globe gathered to memorialize the man widely recognized as a beacon of courage, hope and freedom.	0.014816205239344503
236	In an extraordinary life that spanned the rural hills where he was groomed for tribal leadership, anti-apartheid activism, guerrilla warfare, 27 years of political imprisonment and, ultimately, the South African presidency, Mandela held a unique cachet that engendered respect and awe in capitals around the globe.'	Mandela transformed his nation from oppressive regime to one of the most inclusive democracies on the planet.	0.012118615899449545
237	In an extraordinary life that spanned the rural hills where he was groomed for tribal leadership, anti-apartheid activism, guerrilla warfare, 27 years of political imprisonment and, ultimately, the South African presidency, Mandela held a unique cachet that engendered respect and awe in capitals around the globe.'	In an extraordinary life that spanned the rural hills where he was groomed for tribal leadership, anti-apartheid activism, guerrilla warfare, 27 years of political imprisonment and, ultimately, the South African presidency, Mandela held a unique cachet that engendered respect and awe in capitals around the globe.'	1.0
238	At least two dead and dozens injured when bombs go off near finish line.	At least two dead and dozens injured when bombs go off near finish line.	0.9990239766359854
239	At least two dead and dozens injured when bombs go off near finish line.	Two explosions rocked the finish line at the Boston Marathon on Monday, killing three and wounding at least 144 people	0.05158452433697041
240	At least two dead and dozens injured when bombs go off near finish line.	Pressure cookers are believed to have been used to make the crude bombs that sent torrents of deadly shrapnel hurling into a crowd of onlookers and competitors at Monday’s Boston Marathon, experts told Fox News	0.012095713835742062
241	At least two dead and dozens injured when bombs go off near finish line.	Two deadly bomb blasts, seconds apart, turned the 117th Boston Marathon – the nation’s premier event for elite and recreational runners – into a tragedy on Monday. Here is a timeline of how the day’s events unfolded: 9 a.m. ET — Race …	0.008969842024000687
242	At least two dead and dozens injured when bombs go off near finish line.	When two bombs detonated in the final stretch of the Boston Marathon on Monday afternoon, runners, spectators and people across the country and around the world were stunned by the public nature of	0.018629101592796366
243	At least two dead and dozens injured when bombs go off near finish line.	Mayhem descended on the Boston marathon Monday afternoon, when an explosion at the finish line killed at least two and injured at least 23. TIME is tracking the breaking news from the scene in downtown Boston. Follow here for constant updates. 5:45 p.m.	0.0241207903802655
244	At least two dead and dozens injured when bombs go off near finish line.	Two bombs exploded in the packed streets near the finish line of the Boston Marathon on Monday, killing two people and injuring more than 100 in a terrifying scene of shattered glass, billowing smoke, bloodstained pavement and severed limbs, authorities said	0.029568971997542947
245	At least two dead and dozens injured when bombs go off near finish line.	Blasts near the finish line of the renowned race caused dozens of injuries and scattered crowds.	0.05288526578900456
246	At least two dead and dozens injured when bombs go off near finish line.	Two deadly explosions brought the Boston Marathon and much of this city to a chaotic halt Monday, killing at least three people, injuring about 140 and once again raising the specter of terrorism on American soil.	0.01858101320555135
247	Two explosions rocked the finish line at the Boston Marathon on Monday, killing three and wounding at least 144 people	At least two dead and dozens injured when bombs go off near finish line.	0.05158452433697041
248	Two explosions rocked the finish line at the Boston Marathon on Monday, killing three and wounding at least 144 people	Two explosions rocked the finish line at the Boston Marathon on Monday, killing three and wounding at least 144 people	1.0
249	Two explosions rocked the finish line at the Boston Marathon on Monday, killing three and wounding at least 144 people	Pressure cookers are believed to have been used to make the crude bombs that sent torrents of deadly shrapnel hurling into a crowd of onlookers and competitors at Monday’s Boston Marathon, experts told Fox News	0.02107853760409013
250	Two explosions rocked the finish line at the Boston Marathon on Monday, killing three and wounding at least 144 people	Two deadly bomb blasts, seconds apart, turned the 117th Boston Marathon – the nation’s premier event for elite and recreational runners – into a tragedy on Monday. Here is a timeline of how the day’s events unfolded: 9 a.m. ET — Race …	0.01873903260344872
251	Two explosions rocked the finish line at the Boston Marathon on Monday, killing three and wounding at least 144 people	When two bombs detonated in the final stretch of the Boston Marathon on Monday afternoon, runners, spectators and people across the country and around the world were stunned by the public nature of	0.038765740802071055
